head := query_30Centriod
1922-th query  distance:=71577.1
1923-th query  distance:=58258.1
1924-th query  distance:=28832.5
1925-th query  distance:=55492.9
1926-th query  distance:=59760.7
1927-th query  distance:=30750.2
1928-th query  distance:=51364.2
1929-th query  distance:=57934
1930-th query  distance:=9520.02
1931-th query  distance:=47344.1
1932-th query  distance:=18368.9
1933-th query  distance:=49504.7
1934-th query  distance:=57183.2
1935-th query  distance:=37443.9
1936-th query  distance:=26347.1
1937-th query  distance:=63518.5
1938-th query  distance:=38619.5
1939-th query  distance:=51839.6
1940-th query  distance:=21423.1
1941-th query  distance:=53609.4
1942-th query  distance:=56995
1943-th query  distance:=58079.5
1944-th query  distance:=47367.8
1945-th query  distance:=73646.3
1946-th query  distance:=35719.8
1947-th query  distance:=36610.1
1948-th query  distance:=67138.4
1949-th query  distance:=41155.1
1950-th query  distance:=42067.1
1951-th query  distance:=72225.4
1952-th query  distance:=55485.8
1953-th query  distance:=34228.2
1954-th query  distance:=66969.4
1955-th query  distance:=65512.8
1956-th query  distance:=43318.2
1957-th query  distance:=18980
1958-th query  distance:=17239
1959-th query  distance:=53488.3
1960-th query  distance:=56411.2
1961-th query  distance:=32048.7
1962-th query  distance:=50472.8
1963-th query  distance:=39778.2
1964-th query  distance:=32693.4
1965-th query  distance:=15745.7
1966-th query  distance:=60011.9
1967-th query  distance:=55575.1
1968-th query  distance:=26350.2
1969-th query  distance:=45820.4
1970-th query  distance:=72665.2
1971-th query  distance:=66233.9
1972-th query  distance:=42885.9
1973-th query  distance:=59615.7
1974-th query  distance:=41070.1
1975-th query  distance:=67508.2
1976-th query  distance:=68218.9
1977-th query  distance:=6457.79
1978-th query  distance:=50481.9
1979-th query  distance:=46416.5
1980-th query  distance:=48345.8
1981-th query  distance:=16818.3
1982-th query  distance:=30041.3
1983-th query  distance:=53523.1
1984-th query  distance:=14855
1985-th query  distance:=42263.2
1986-th query  distance:=7455.49
1987-th query  distance:=86494.2
1988-th query  distance:=59945.9
1989-th query  distance:=38889.9
1990-th query  distance:=47765
1991-th query  distance:=56771.4
1992-th query  distance:=56130.4
1993-th query  distance:=60441.3
1994-th query  distance:=28694.5
1995-th query  distance:=43886
1996-th query  distance:=68943.1
1997-th query  distance:=49826.7
1998-th query  distance:=39747.4
1999-th query  distance:=38640.7
2000-th query  distance:=51119.5
2001-th query  distance:=12199.3
2002-th query  distance:=50486.7
2003-th query  distance:=13445.6
2004-th query  distance:=19777.4
2005-th query  distance:=56740.6
2006-th query  distance:=25667.3
2007-th query  distance:=38763.6
2008-th query  distance:=55717.5
2009-th query  distance:=55727.5
2010-th query  distance:=42522.5
2011-th query  distance:=37692.5
2012-th query  distance:=32661.1
2013-th query  distance:=19819.6
2014-th query  distance:=11128.9
2015-th query  distance:=22579.6
2016-th query  distance:=44741.9
2017-th query  distance:=38347.3
2018-th query  distance:=53480
2019-th query  distance:=35415.8
2020-th query  distance:=40944.2
2021-th query  distance:=60043.8
2022-th query  distance:=38915.1
2023-th query  distance:=38697.3
2024-th query  distance:=40682.6
2025-th query  distance:=34792.8
2026-th query  distance:=20671
2027-th query  distance:=57882.1
2028-th query  distance:=35110.6
2029-th query  distance:=70385.6
2030-th query  distance:=22592.6
2031-th query  distance:=32286.9
2032-th query  distance:=39487.7
2033-th query  distance:=66912.7
2034-th query  distance:=15824.7
2035-th query  distance:=56383.7
2036-th query  distance:=34925.5
2037-th query  distance:=58927.8
2038-th query  distance:=42798.1
2039-th query  distance:=37083.9
2040-th query  distance:=35287
2041-th query  distance:=35998.2
2042-th query  distance:=53124.7
2043-th query  distance:=38158.6
2044-th query  distance:=16747.2
2045-th query  distance:=53040.8
2046-th query  distance:=54912.8
2047-th query  distance:=53317
2048-th query  distance:=30231
2049-th query  distance:=57790.6
2050-th query  distance:=60045
2051-th query  distance:=36224.9
2052-th query  distance:=22127.8
2053-th query  distance:=26814.1
2054-th query  distance:=39986.6
2055-th query  distance:=5147.53
2056-th query  distance:=19683
2057-th query  distance:=47429.2
2058-th query  distance:=10220.6
2059-th query  distance:=71535.1
2060-th query  distance:=52707.7
2061-th query  distance:=51727.5
2062-th query  distance:=30349.8
2063-th query  distance:=47652.2
2064-th query  distance:=10710.8
2065-th query  distance:=61972.8
2066-th query  distance:=20866.6
2067-th query  distance:=28186.8
2068-th query  distance:=44150.7
2069-th query  distance:=46640.4
2070-th query  distance:=58841.1
2071-th query  distance:=18796.3
2072-th query  distance:=69912.6
2073-th query  distance:=85341.2
2074-th query  distance:=23859.7
2075-th query  distance:=12839.2
2076-th query  distance:=42162.3
2077-th query  distance:=44987.8
2078-th query  distance:=8542.57
2079-th query  distance:=42818
2080-th query  distance:=43928.6
2081-th query  distance:=42139.6
2082-th query  distance:=51900.9
2083-th query  distance:=41265.9
2084-th query  distance:=59130.6
2085-th query  distance:=37595
2086-th query  distance:=27382.8
2087-th query  distance:=35669.3
2088-th query  distance:=75506.5
2089-th query  distance:=38857.6
2090-th query  distance:=14637
2091-th query  distance:=49573.9
2092-th query  distance:=4319.01
2093-th query  distance:=60555.4
2094-th query  distance:=42206.5
2095-th query  distance:=34974.2
2096-th query  distance:=40693.9
2097-th query  distance:=37220.6
2098-th query  distance:=41869.7
2099-th query  distance:=47006.7
2100-th query  distance:=56704.7
2101-th query  distance:=56449.7
2102-th query  distance:=27230.7
2103-th query  distance:=72367.9
2104-th query  distance:=36548
2105-th query  distance:=41014.3
2106-th query  distance:=67241.1
2107-th query  distance:=80297.5
2108-th query  distance:=33740
2109-th query  distance:=60029.8
2110-th query  distance:=54868
2111-th query  distance:=36344.3
2112-th query  distance:=35978.1
2113-th query  distance:=33983.3
2114-th query  distance:=51341.7
2115-th query  distance:=15638.6
2116-th query  distance:=19525.3
2117-th query  distance:=67338.6
2118-th query  distance:=39784.6
2119-th query  distance:=50292.8
2120-th query  distance:=44452.9
2121-th query  distance:=67315.3
2122-th query  distance:=37865.3
2123-th query  distance:=4404.04
2124-th query  distance:=64725.6
2125-th query  distance:=24097.8
2126-th query  distance:=63767.1
2127-th query  distance:=42527.9
2128-th query  distance:=38608.6
2129-th query  distance:=6605.8
2130-th query  distance:=22484.6
2131-th query  distance:=48335.1
2132-th query  distance:=18955.4
2133-th query  distance:=49063.9
2134-th query  distance:=50911.2
2135-th query  distance:=26678.2
2136-th query  distance:=15806.7
2137-th query  distance:=68555.1
2138-th query  distance:=53591.3
2139-th query  distance:=57069.9
2140-th query  distance:=67448.4
2141-th query  distance:=58580.7
2142-th query  distance:=50194.7
2143-th query  distance:=65388.2
2144-th query  distance:=53069.5
2145-th query  distance:=26279.5
2146-th query  distance:=48628.9
2147-th query  distance:=27309.1
2148-th query  distance:=61354.2
2149-th query  distance:=52939.8
2150-th query  distance:=12571.1
2151-th query  distance:=21126
2152-th query  distance:=56400.5
2153-th query  distance:=57565.9
2154-th query  distance:=66332.9
2155-th query  distance:=39281.1
2156-th query  distance:=24079.3
2157-th query  distance:=51193.8
2158-th query  distance:=51842.3
2159-th query  distance:=56987.6
2160-th query  distance:=70501.6
2161-th query  distance:=56931.5
2162-th query  distance:=6267.65
2163-th query  distance:=32163.8
2164-th query  distance:=56777.7
2165-th query  distance:=64053.4
2166-th query  distance:=58127.4
2167-th query  distance:=63468.6
2168-th query  distance:=34120.7
2169-th query  distance:=30090.6
2170-th query  distance:=28451
2171-th query  distance:=52187.4
2172-th query  distance:=50350.6
2173-th query  distance:=44450.3
2174-th query  distance:=33784.8
2175-th query  distance:=41375.6
2176-th query  distance:=50231.2
2177-th query  distance:=52544.4
2178-th query  distance:=55148.3
2179-th query  distance:=78251.6
2180-th query  distance:=28308.6
2181-th query  distance:=68938.2
2182-th query  distance:=61089.7
2183-th query  distance:=6767.6
2184-th query  distance:=54245.7
2185-th query  distance:=26079.6
2186-th query  distance:=48364.1
2187-th query  distance:=17074.7
2188-th query  distance:=37726.3
2189-th query  distance:=55328.6
2190-th query  distance:=28072
2191-th query  distance:=24799.4
2192-th query  distance:=42978.4
2193-th query  distance:=54454.1
2194-th query  distance:=66751.7
2195-th query  distance:=83778.7
2196-th query  distance:=53330.9
2197-th query  distance:=61030.9
2198-th query  distance:=43618.4
2199-th query  distance:=11034.3
2200-th query  distance:=51496.9
2201-th query  distance:=26369.9
2202-th query  distance:=56957.2
2203-th query  distance:=47333.8
2204-th query  distance:=57477.1
2205-th query  distance:=41709.5
2206-th query  distance:=42860.5
2207-th query  distance:=56124.9
2208-th query  distance:=59590.4
2209-th query  distance:=18500.8
2210-th query  distance:=36274.3
2211-th query  distance:=17145.5
2212-th query  distance:=35534.6
2213-th query  distance:=52277.1
2214-th query  distance:=47311.1
2215-th query  distance:=19806.2
2216-th query  distance:=56232.6
2217-th query  distance:=14454.1
2218-th query  distance:=48528
2219-th query  distance:=23587.3
2220-th query  distance:=18068.7
2221-th query  distance:=54249
2222-th query  distance:=34199.7
2223-th query  distance:=37791.7
2224-th query  distance:=57611.8
2225-th query  distance:=56868.2
2226-th query  distance:=53684.5
2227-th query  distance:=61613.5
2228-th query  distance:=30208
2229-th query  distance:=48708.5
2230-th query  distance:=47829.4
2231-th query  distance:=60686.4
2232-th query  distance:=52027.1
2233-th query  distance:=45186.3
2234-th query  distance:=55403
2235-th query  distance:=79672.9
2236-th query  distance:=49791
2237-th query  distance:=40616.2
2238-th query  distance:=18157.9
2239-th query  distance:=35596.1
2240-th query  distance:=81408.7
2241-th query  distance:=22980.4
2242-th query  distance:=39871.4
2243-th query  distance:=19830.8
2244-th query  distance:=60011.4
2245-th query  distance:=49757.7
2246-th query  distance:=59056.4
2247-th query  distance:=49096.8
2248-th query  distance:=50958.7
2249-th query  distance:=24244.4
2250-th query  distance:=36920.6
2251-th query  distance:=54802.2
2252-th query  distance:=62901.5
2253-th query  distance:=30699.7
2254-th query  distance:=65569.2
2255-th query  distance:=53155.6
2256-th query  distance:=53351.4
2257-th query  distance:=29978.9
2258-th query  distance:=49023.6
2259-th query  distance:=8104.71
2260-th query  distance:=54430.3
2261-th query  distance:=48529.7
2262-th query  distance:=57036.5
2263-th query  distance:=30914.1
2264-th query  distance:=58874.5
2265-th query  distance:=47796.1
2266-th query  distance:=43671.7
2267-th query  distance:=62418.3
2268-th query  distance:=47961.3
2269-th query  distance:=53466
2270-th query  distance:=45022.6
2271-th query  distance:=37499.5
2272-th query  distance:=19908.6
2273-th query  distance:=65423.2
2274-th query  distance:=68799.1
2275-th query  distance:=34244.7
2276-th query  distance:=59001.7
2277-th query  distance:=22102.8
2278-th query  distance:=77288.7
2279-th query  distance:=66193
2280-th query  distance:=47248.8
2281-th query  distance:=63226.1
2282-th query  distance:=43621.4
2283-th query  distance:=61745.6
2284-th query  distance:=60431.4
2285-th query  distance:=44721
2286-th query  distance:=33899.5
2287-th query  distance:=2027.05
2288-th query  distance:=34648.2
2289-th query  distance:=30413
2290-th query  distance:=40276.4
2291-th query  distance:=60553
2292-th query  distance:=34635
2293-th query  distance:=51276.7
2294-th query  distance:=57610.9
2295-th query  distance:=56640.4
2296-th query  distance:=29676.1
2297-th query  distance:=48294.3
2298-th query  distance:=51284
2299-th query  distance:=31563.3
2300-th query  distance:=58077.8
2301-th query  distance:=28665.2
2302-th query  distance:=45212.6
2303-th query  distance:=8230.34
2304-th query  distance:=37042.4
2305-th query  distance:=52392.3
2306-th query  distance:=60468.8
2307-th query  distance:=56934.8
2308-th query  distance:=67914.6
2309-th query  distance:=35733.3
2310-th query  distance:=28418.6
2311-th query  distance:=20773.7
2312-th query  distance:=50186.4
2313-th query  distance:=37865.5
2314-th query  distance:=55287
2315-th query  distance:=82036.4
2316-th query  distance:=8534.26
2317-th query  distance:=46914.9
2318-th query  distance:=47265
2319-th query  distance:=76939.4
2320-th query  distance:=37973.9
2321-th query  distance:=49708.8
2322-th query  distance:=4413.02
2323-th query  distance:=50867.8
2324-th query  distance:=29375.2
2325-th query  distance:=28346.9
2326-th query  distance:=31249.5
2327-th query  distance:=12798.9
2328-th query  distance:=21347.4
2329-th query  distance:=14169.7
2330-th query  distance:=19065.7
2331-th query  distance:=60642.1
2332-th query  distance:=55833.7
2333-th query  distance:=10153.6
2334-th query  distance:=25195.6
2335-th query  distance:=37394.9
2336-th query  distance:=68040.2
2337-th query  distance:=62804.7
2338-th query  distance:=67261.8
2339-th query  distance:=15102
2340-th query  distance:=44870.4
2341-th query  distance:=46267.9
2342-th query  distance:=56431.9
2343-th query  distance:=62994
2344-th query  distance:=32026.6
2345-th query  distance:=58695.9
2346-th query  distance:=49235.7
2347-th query  distance:=17924.9
2348-th query  distance:=60653.7
2349-th query  distance:=57132.1
2350-th query  distance:=79707.4
2351-th query  distance:=19318.3
2352-th query  distance:=42610.1
2353-th query  distance:=35706.5
2354-th query  distance:=41837.8
2355-th query  distance:=76383.6
2356-th query  distance:=69930
2357-th query  distance:=31685.8
2358-th query  distance:=32870.3
2359-th query  distance:=21193.9
2360-th query  distance:=29885.3
2361-th query  distance:=44823.5
2362-th query  distance:=40369.8
2363-th query  distance:=62021.5
2364-th query  distance:=41632.8
2365-th query  distance:=25107.3
2366-th query  distance:=55469.2
2367-th query  distance:=60288.2
2368-th query  distance:=17273.8
2369-th query  distance:=55635.7
2370-th query  distance:=22494.7
2371-th query  distance:=60476.6
2372-th query  distance:=40262.4
2373-th query  distance:=58932.1
2374-th query  distance:=65034.3
2375-th query  distance:=41841
2376-th query  distance:=51348.1
2377-th query  distance:=38743.4
2378-th query  distance:=73700.4
2379-th query  distance:=32590.6
2380-th query  distance:=37390.6
2381-th query  distance:=50597
2382-th query  distance:=80816.5
2383-th query  distance:=52460.1
2384-th query  distance:=25632.3
2385-th query  distance:=40008.1
2386-th query  distance:=53634.2
2387-th query  distance:=25174
2388-th query  distance:=9864.95
2389-th query  distance:=41434
2390-th query  distance:=38295.5
2391-th query  distance:=46916.9
2392-th query  distance:=64219.8
2393-th query  distance:=5973.53
2394-th query  distance:=53853
2395-th query  distance:=45384.7
2396-th query  distance:=57912.6
2397-th query  distance:=26765.3
2398-th query  distance:=12082.5
2399-th query  distance:=65145
2400-th query  distance:=35544.6
2401-th query  distance:=23142.2
2402-th query  distance:=51364.4
2403-th query  distance:=39784.5
2404-th query  distance:=17825.8
2405-th query  distance:=48303
2406-th query  distance:=53197.1
2407-th query  distance:=64753.2
2408-th query  distance:=69949.1
2409-th query  distance:=45538.5
2410-th query  distance:=13336.9
2411-th query  distance:=43920.8
2412-th query  distance:=51714.3
2413-th query  distance:=41159.6
2414-th query  distance:=46146
2415-th query  distance:=78670.2
2416-th query  distance:=46216
2417-th query  distance:=15169.3
2418-th query  distance:=49120.5
2419-th query  distance:=12618.9
2420-th query  distance:=42996.6
2421-th query  distance:=45870.2
2422-th query  distance:=27200.4
2423-th query  distance:=49224.2
2424-th query  distance:=58429.2
2425-th query  distance:=81822
2426-th query  distance:=9135.84
2427-th query  distance:=63714
2428-th query  distance:=54133.4
2429-th query  distance:=32473.6
2430-th query  distance:=43162
2431-th query  distance:=40964.6
2432-th query  distance:=50892.3
2433-th query  distance:=70715.5
2434-th query  distance:=20584
2435-th query  distance:=71477.9
2436-th query  distance:=40121.9
2437-th query  distance:=50652.5
2438-th query  distance:=5159.57
2439-th query  distance:=23852
2440-th query  distance:=41762
2441-th query  distance:=31132.5
2442-th query  distance:=74501.9
2443-th query  distance:=21009.4
2444-th query  distance:=17882.2
2445-th query  distance:=57643.8
2446-th query  distance:=48971.7
2447-th query  distance:=19179.1
2448-th query  distance:=58358.1
2449-th query  distance:=42615.8
2450-th query  distance:=49681.3
2451-th query  distance:=60322.8
2452-th query  distance:=21029.5
2453-th query  distance:=37100.5
2454-th query  distance:=47025.9
2455-th query  distance:=26761.7
2456-th query  distance:=72342.5
2457-th query  distance:=55845.5
2458-th query  distance:=34116.1
2459-th query  distance:=58877.3
2460-th query  distance:=57696.7
2461-th query  distance:=32556.5
2462-th query  distance:=43120
2463-th query  distance:=36556.9
2464-th query  distance:=50190.5
2465-th query  distance:=56695.7
2466-th query  distance:=27774.6
2467-th query  distance:=63995
2468-th query  distance:=38256.4
2469-th query  distance:=50133.1
2470-th query  distance:=56565.1
2471-th query  distance:=25478.5
2472-th query  distance:=37040.2
2473-th query  distance:=65743.1
2474-th query  distance:=52965.8
2475-th query  distance:=13436.9
2476-th query  distance:=58188.5
2477-th query  distance:=62327.7
2478-th query  distance:=19847.8
2479-th query  distance:=34784
2480-th query  distance:=16004.2
2481-th query  distance:=74518.5
2482-th query  distance:=20527.3
2483-th query  distance:=55873.6
2484-th query  distance:=50526.9
2485-th query  distance:=85361.1
2486-th query  distance:=39213.8
2487-th query  distance:=21771.8
2488-th query  distance:=40391.4
2489-th query  distance:=11740.9
2490-th query  distance:=66777.5
2491-th query  distance:=26919.2
2492-th query  distance:=36962.1
2493-th query  distance:=39780.8
2494-th query  distance:=28003
2495-th query  distance:=48027.6
2496-th query  distance:=57969.4
2497-th query  distance:=12554.5
2498-th query  distance:=52501.4
2499-th query  distance:=42061.7
2500-th query  distance:=5895.27
2501-th query  distance:=43766
2502-th query  distance:=58929.5
2503-th query  distance:=34219.8
2504-th query  distance:=52609.5
2505-th query  distance:=34244.3
2506-th query  distance:=24133.1
2507-th query  distance:=55474.5
2508-th query  distance:=41952.4
2509-th query  distance:=42043.8
2510-th query  distance:=44394.1
2511-th query  distance:=40824.1
2512-th query  distance:=25149.4
2513-th query  distance:=49602.1
2514-th query  distance:=51445.9
2515-th query  distance:=58933.9
2516-th query  distance:=10785.5
2517-th query  distance:=35666.2
2518-th query  distance:=28424.6
2519-th query  distance:=51388.1
2520-th query  distance:=65793.2
2521-th query  distance:=1838.8
2522-th query  distance:=41345.9
2523-th query  distance:=71854.5
2524-th query  distance:=66475.7
2525-th query  distance:=17868
2526-th query  distance:=33908.2
2527-th query  distance:=36817.9
2528-th query  distance:=28822.6
2529-th query  distance:=52136.2
2530-th query  distance:=65635.9
2531-th query  distance:=44283.2
2532-th query  distance:=32988.1
2533-th query  distance:=47151.2
2534-th query  distance:=55055
2535-th query  distance:=29638.9
2536-th query  distance:=57626.9
2537-th query  distance:=25961.5
2538-th query  distance:=64898.6
2539-th query  distance:=30988.3
2540-th query  distance:=75614.8
2541-th query  distance:=38967.1
2542-th query  distance:=40092.3
2543-th query  distance:=71346.6
2544-th query  distance:=61076.8
2545-th query  distance:=37798.8
2546-th query  distance:=62319.3
2547-th query  distance:=55905.5
2548-th query  distance:=39034.3
2549-th query  distance:=61594.3
2550-th query  distance:=14934.7
2551-th query  distance:=51537.8
2552-th query  distance:=50763.6
2553-th query  distance:=36136
2554-th query  distance:=31418.9
2555-th query  distance:=13747.8
2556-th query  distance:=22635.8
2557-th query  distance:=60265.6
2558-th query  distance:=58001.1
2559-th query  distance:=44218.8
2560-th query  distance:=21949.1
2561-th query  distance:=81149.1
2562-th query  distance:=41716.3
2563-th query  distance:=35182.8
2564-th query  distance:=27854.4
2565-th query  distance:=8348.66
2566-th query  distance:=63015.1
2567-th query  distance:=67814.4
2568-th query  distance:=32061.4
2569-th query  distance:=35150.3
2570-th query  distance:=58302
2571-th query  distance:=52531.1
2572-th query  distance:=86680.2
2573-th query  distance:=26682.4
2574-th query  distance:=8185.88
2575-th query  distance:=5485.02
2576-th query  distance:=42697.1
2577-th query  distance:=23110.9
2578-th query  distance:=51515.4
2579-th query  distance:=77497.2
2580-th query  distance:=19987.9
2581-th query  distance:=23204.1
2582-th query  distance:=72556.9
2583-th query  distance:=39541.5
2584-th query  distance:=67981.4
2585-th query  distance:=48587.1
2586-th query  distance:=46703.2
2587-th query  distance:=67583.2
2588-th query  distance:=27286.5
2589-th query  distance:=43637.2
2590-th query  distance:=73832.4
2591-th query  distance:=38583.4
2592-th query  distance:=41765.4
2593-th query  distance:=48552.2
2594-th query  distance:=66068.1
2595-th query  distance:=28751.3
2596-th query  distance:=29199
2597-th query  distance:=38627.5
2598-th query  distance:=41383.6
2599-th query  distance:=50981.8
2600-th query  distance:=62079.2
2601-th query  distance:=45618.6
2602-th query  distance:=33594.8
2603-th query  distance:=15307.4
2604-th query  distance:=34098.7
2605-th query  distance:=74945.8
2606-th query  distance:=38417.3
2607-th query  distance:=8857.51
2608-th query  distance:=12892.6
2609-th query  distance:=22739
2610-th query  distance:=31855.3
2611-th query  distance:=59939.4
2612-th query  distance:=40355.7
2613-th query  distance:=60911.1
2614-th query  distance:=49964.5
2615-th query  distance:=18173.2
2616-th query  distance:=44735
2617-th query  distance:=46546.3
2618-th query  distance:=26925.2
2619-th query  distance:=55483.3
2620-th query  distance:=45623.5
2621-th query  distance:=43982.2
2622-th query  distance:=45536.7
2623-th query  distance:=37920.2
2624-th query  distance:=35389.3
2625-th query  distance:=42834.4
2626-th query  distance:=29618.7
2627-th query  distance:=47683
2628-th query  distance:=18999.9
2629-th query  distance:=37394.1
2630-th query  distance:=59638.6
2631-th query  distance:=53318.2
2632-th query  distance:=58167.8
2633-th query  distance:=86715.9
2634-th query  distance:=58003.8
2635-th query  distance:=43884.9
2636-th query  distance:=34967.8
2637-th query  distance:=21591.2
2638-th query  distance:=54833.3
2639-th query  distance:=81774.2
2640-th query  distance:=50399.2
2641-th query  distance:=41408.8
2642-th query  distance:=56341
2643-th query  distance:=55215.7
2644-th query  distance:=14925.9
2645-th query  distance:=48322.1
2646-th query  distance:=21672.4
2647-th query  distance:=48856.1
2648-th query  distance:=35951
2649-th query  distance:=26482.7
2650-th query  distance:=31146.4
2651-th query  distance:=50014.3
2652-th query  distance:=61574.3
2653-th query  distance:=26972
2654-th query  distance:=63374.4
2655-th query  distance:=18971.3
2656-th query  distance:=13105.1
2657-th query  distance:=62653.6
2658-th query  distance:=44766.9
2659-th query  distance:=51007.7
2660-th query  distance:=40303.1
2661-th query  distance:=72849.6
2662-th query  distance:=53498.2
2663-th query  distance:=31471
2664-th query  distance:=48242.7
2665-th query  distance:=27504.2
2666-th query  distance:=34474.6
2667-th query  distance:=83779.8
2668-th query  distance:=60091.3
2669-th query  distance:=48112
2670-th query  distance:=25847.2
2671-th query  distance:=62148.8
2672-th query  distance:=28772.8
2673-th query  distance:=57029.1
2674-th query  distance:=56976.7
2675-th query  distance:=38170.5
2676-th query  distance:=37488.7
2677-th query  distance:=50386.5
2678-th query  distance:=28793
2679-th query  distance:=19840.4
2680-th query  distance:=54068.8
2681-th query  distance:=53004.3
2682-th query  distance:=74311.9
2683-th query  distance:=61547.4
2684-th query  distance:=63580.1
2685-th query  distance:=24502.9
2686-th query  distance:=59064
2687-th query  distance:=53102.7
2688-th query  distance:=50865
2689-th query  distance:=35664.7
2690-th query  distance:=33135.7
2691-th query  distance:=43195.5
2692-th query  distance:=57044.4
2693-th query  distance:=30295.3
2694-th query  distance:=41886
2695-th query  distance:=36394.1
2696-th query  distance:=64373.1
2697-th query  distance:=58910.8
2698-th query  distance:=57603.6
2699-th query  distance:=52352.1
2700-th query  distance:=46563.5
2701-th query  distance:=28864.5
2702-th query  distance:=48776.9
2703-th query  distance:=28309.5
2704-th query  distance:=19617.7
2705-th query  distance:=26682.1
2706-th query  distance:=56442.2
2707-th query  distance:=12166.2
2708-th query  distance:=46658
2709-th query  distance:=35224.9
2710-th query  distance:=39274.6
2711-th query  distance:=71289.1
2712-th query  distance:=33260.2
2713-th query  distance:=4874.12
2714-th query  distance:=64700.7
2715-th query  distance:=58224.9
2716-th query  distance:=53285.1
2717-th query  distance:=45110
2718-th query  distance:=50088.1
2719-th query  distance:=53348.4
2720-th query  distance:=65446.5
2721-th query  distance:=64384.1
2722-th query  distance:=49974.9
2723-th query  distance:=41631.3
2724-th query  distance:=43332
2725-th query  distance:=39279.4
2726-th query  distance:=28685.4
2727-th query  distance:=43788.8
2728-th query  distance:=42463.4
2729-th query  distance:=29126
2730-th query  distance:=41540
2731-th query  distance:=83392.8
2732-th query  distance:=64703.3
2733-th query  distance:=56896.3
2734-th query  distance:=54533.6
2735-th query  distance:=60289.8
2736-th query  distance:=57457.1
2737-th query  distance:=13529.8
2738-th query  distance:=75191.7
2739-th query  distance:=59511
2740-th query  distance:=50896.7
2741-th query  distance:=52465.4
2742-th query  distance:=49902.1
2743-th query  distance:=21946.6
2744-th query  distance:=67422.6
2745-th query  distance:=64322.1
2746-th query  distance:=5795.72
2747-th query  distance:=68321.1
2748-th query  distance:=37296.4
2749-th query  distance:=53224.2
2750-th query  distance:=57680.7
2751-th query  distance:=50306.8
2752-th query  distance:=23941.7
2753-th query  distance:=15623.7
2754-th query  distance:=51944.3
2755-th query  distance:=40068.8
2756-th query  distance:=28408.2
2757-th query  distance:=55423.1
2758-th query  distance:=22620.9
2759-th query  distance:=12595.1
2760-th query  distance:=54253.7
2761-th query  distance:=29089
2762-th query  distance:=32545.4
2763-th query  distance:=20782.1
2764-th query  distance:=34960
2765-th query  distance:=60121.1
2766-th query  distance:=58658.5
2767-th query  distance:=46787.6
2768-th query  distance:=58102.4
2769-th query  distance:=66025.5
2770-th query  distance:=70821.7
2771-th query  distance:=35056.6
2772-th query  distance:=50542.4
2773-th query  distance:=8283.95
2774-th query  distance:=24557.7
2775-th query  distance:=28884.6
2776-th query  distance:=60193.7
2777-th query  distance:=65558.4
2778-th query  distance:=53040.9
2779-th query  distance:=59862.8
2780-th query  distance:=74299.3
2781-th query  distance:=56518.3
2782-th query  distance:=38236.4
2783-th query  distance:=46236.7
2784-th query  distance:=76812.6
2785-th query  distance:=58779.9
2786-th query  distance:=82586.6
2787-th query  distance:=70513.6
2788-th query  distance:=40163.4
2789-th query  distance:=35300.6
2790-th query  distance:=38987
2791-th query  distance:=45680.2
2792-th query  distance:=47308.7
2793-th query  distance:=10105
2794-th query  distance:=64534.9
2795-th query  distance:=55435.6
2796-th query  distance:=28101.6
2797-th query  distance:=39355.7
2798-th query  distance:=50612.2
2799-th query  distance:=50393.7
2800-th query  distance:=46360.2
2801-th query  distance:=36385.6
2802-th query  distance:=30831.5
2803-th query  distance:=53071.5
2804-th query  distance:=57969.3
2805-th query  distance:=30712
2806-th query  distance:=70233.2
2807-th query  distance:=65873.7
2808-th query  distance:=14968.1
2809-th query  distance:=19062.1
2810-th query  distance:=19680.1
2811-th query  distance:=53445.6
2812-th query  distance:=12573.7
2813-th query  distance:=62277.3
2814-th query  distance:=28315.8
2815-th query  distance:=54757.1
2816-th query  distance:=28288.5
2817-th query  distance:=60706.6
2818-th query  distance:=48023.9
2819-th query  distance:=49961.4
2820-th query  distance:=39696.4
2821-th query  distance:=65724.2
2822-th query  distance:=58080.8
2823-th query  distance:=41013.7
2824-th query  distance:=50417.2
2825-th query  distance:=16887.5
2826-th query  distance:=70102.5
2827-th query  distance:=43277
2828-th query  distance:=50480.3
2829-th query  distance:=42508.7
2830-th query  distance:=46083.4
2831-th query  distance:=43667
2832-th query  distance:=42055.9
2833-th query  distance:=56294.2
2834-th query  distance:=57820.1
2835-th query  distance:=60154.1
2836-th query  distance:=54133.8
2837-th query  distance:=41189.2
2838-th query  distance:=53134.4
2839-th query  distance:=15473.5
2840-th query  distance:=26704.1
2841-th query  distance:=20650.3
2842-th query  distance:=50826
2843-th query  distance:=43800.2
2844-th query  distance:=25796.7
2845-th query  distance:=50572.4
2846-th query  distance:=39455.4
2847-th query  distance:=46116.8
2848-th query  distance:=21891.4
2849-th query  distance:=58049.6
2850-th query  distance:=63838.8
2851-th query  distance:=39220.9
2852-th query  distance:=44123.3
2853-th query  distance:=44309.1
2854-th query  distance:=21397.3
2855-th query  distance:=48727.2
2856-th query  distance:=26738.7
2857-th query  distance:=75772
2858-th query  distance:=51865.9
2859-th query  distance:=40678.2
2860-th query  distance:=43836.6
2861-th query  distance:=45468.3
2862-th query  distance:=44494.2
2863-th query  distance:=37324.9
2864-th query  distance:=43500.1
2865-th query  distance:=30132.8
